RMS,Kurtosis,Peak_to_Peak,Skewness
0.07626676749553996,0.4778026720653883,0.7889999999999999,-0.002989473566727531
0.07687972991038503,0.34476966670447773,0.725,0.04650418045259217
0.07759393186144616,0.34207026748748737,0.796,0.010854345785910937
0.07751806461591308,0.4188898053045311,0.808,0.008648109774725993
0.07726790157161802,0.3439554513037302,0.723,0.02415425225177448
0.07629958876752713,0.29169506090190334,0.8049999999999999,-0.0015355948430234045
0.07781444368807358,0.37696510211998957,0.754,-0.017568660466226006
0.07798443416898176,0.27320522614592946,0.745,-0.0023964476113145145
0.0771727857938762,0.4437375667087262,0.72,0.03406781605196727
0.07657231665382977,0.49393211003419024,0.745,-0.003923408207155454
0.07822583586312373,0.43913520167014886,0.744,0.030711655731544264
0.07821529157356316,0.2902422353125411,0.65,0.04744107781256364
0.07738252216313529,0.5340084152162379,0.847,0.02085410687328983
0.0772641964605049,0.3624996254058366,0.776,-0.0009911795369788108
0.07699383884898274,0.3988611782786484,0.796,-0.0069294228068271105
0.07690982601651511,0.40485080808730656,0.7170000000000001,0.007672983038200566
0.07732355197126632,0.4495954546467118,0.718,0.007486614193753903
0.07831285446098951,0.394201152763769,0.754,-0.025911691801879088
0.0783206512617362,0.31421566349752394,0.72,0.008012961738578019
0.07863466597728622,0.6572604465854917,0.927,-0.0068228255728456505
0.075895809993763,0.3330256146351802,0.755,-0.003341017611738798
0.07599208397044968,0.36340403858470127,0.718,0.01813650176903959
0.07671332879267542,0.3936909783683742,0.743,0.0024108776388061357
0.07887653617511595,0.3175617627232663,0.706,0.005549022401899626
0.07698641253392544,0.39641802488864597,0.788,-0.048942024947776656
0.07870018792911568,0.3991078554287082,0.798,0.008038047305264487
0.07909664714666324,0.5852141431677973,0.781,-0.0016195223772472174
0.07852285259022529,0.39760976804017467,0.7989999999999999,0.01351119205812614
0.07765788699230346,0.48944474763085477,0.769,0.004033564944210597
0.07734418592048871,0.44644452253217937,0.845,-0.04058555104205959
0.07948663378941062,0.42601668736779663,0.9890000000000001,0.025234731012819377
0.07879434639260295,0.43978922336414206,0.8009999999999999,-0.008179986624522946
0.07817851729475464,0.30766845464702985,0.742,-0.01583517572969403
0.07934480601896698,0.3608226340364111,0.847,-0.002086605067467823
0.0779101486313922,0.3976190920872549,0.764,0.001211832372776398
0.07741225186158357,0.44648091471545026,0.73,0.025317128088112564
0.07717606759971805,0.28043732509766883,0.735,0.007793696991498726
0.07613608261640387,0.41774797641549766,0.71,-0.0009022096526741462
0.0773241989178113,0.3024409569039328,0.74,0.01861919297803439
0.07663857285733715,0.37438075230468293,0.708,0.00981876896805009
0.07806556426631879,0.3390684270083981,0.725,0.06130405526695787
0.07578872289185329,0.40845317227363553,0.745,0.020466695419181596
0.07693434701094173,0.46856969866829123,0.761,0.0007118127807143292
0.07732904689791945,0.41168558687759793,0.749,0.0043277978482601075
0.07843469958895345,0.37372632712093656,0.754,-0.016632721685123728
0.07572220509038284,0.2563232488156344,0.671,0.005857423049657031
0.0784842490169206,0.3062755004447495,0.845,-0.008389261710885927
0.07769689014549584,0.32249885138186274,0.806,-0.02189849626573021
0.07684735275206296,0.3547785090367892,0.742,0.004052644214560952
0.07749397185477154,0.3099846482311528,0.6519999999999999,0.05053069636546828
0.0768944284392569,0.3494449443421854,0.7150000000000001,0.02023958918129194
0.07756135172397398,0.4116157546752546,0.742,0.06400851563534907
0.07578647662388391,0.40685206844041444,0.712,0.028848749423503846
0.076664614301107,0.3704065515650208,0.748,-0.03947433590904291
0.07681094129826167,0.5330018733341482,0.774,0.018593313813761933
0.07548862542369794,0.40510566739307974,0.777,-0.025229674372235826
0.07672604153231645,0.36994758080744194,0.842,0.019875057492048136
0.07659261588817652,0.43349762071778963,0.833,-0.008805146876756846
0.0761245009733233,0.2684527056257915,0.798,-0.00842182917524301
0.0758757143191252,0.3263407737343358,0.657,0.0036750642074586137
0.07866708215291275,0.49418838953041,0.7769999999999999,0.005444441847430145
0.07488942304220102,0.29294154864332134,0.625,0.009541002524544009
0.07551084326884368,0.4819424633738505,0.76,-0.002449656505851748
0.07746565172555915,0.44233242226243696,0.745,0.02954875491523403
0.07787997670444166,0.5222317887006485,0.788,0.01800546741265465
0.07812252964844313,0.4540282010573864,0.783,0.04171010946182898
0.07611407711044653,0.4240742184616799,0.8200000000000001,0.043036351014591176
0.077470789606067,0.2986684022677668,0.786,-0.002287598079958603
0.07693442285428465,0.3996299365412237,0.7350000000000001,0.04931538571960478
0.07845103780085545,0.4226102570232184,0.737,0.03372257547792875
0.07712598352036994,0.47684581129147796,0.756,0.031192641894107597
0.07664916109445931,0.36532085106945766,0.706,-0.009900444552677252
0.07609715052720026,0.4050901802719662,0.738,0.055318018255363435
0.07746998977930906,0.41682064766099947,0.825,-0.020253748343363076
0.07800517279271853,0.5490165837705425,0.931,0.0073118999414453125
0.07763653012948785,0.3783289754142425,0.756,-0.043336992652869555
0.0791884014846082,0.32277869934579506,0.786,-0.001681916814410355
0.07754853035710525,0.26807852003353805,0.7250000000000001,-0.01943565171861357
0.07856042875899338,0.3889013891111306,0.8300000000000001,0.016658683304779372
0.0789819683115037,0.40739586458968846,0.7909999999999999,-0.05531334534504787
0.07907627967862739,0.3478522367302386,0.718,-0.05524151755467953
0.07822047728316575,0.5463447416547549,0.855,0.027532566010575056
0.07781550947995522,0.4330985972631689,0.789,-0.01650449399647326
0.077529087283419,0.30336601416400466,0.6930000000000001,-0.0021084566759486116
0.08153544630347129,0.5671203234534485,0.8959999999999999,0.009621760615285118
0.07680178169726923,0.3565530013708509,0.862,-0.003874909435047774
0.07831487270697295,0.3893799737895485,0.723,0.01540422972837801
0.07714297013854778,0.35317537794040144,0.6930000000000001,0.011437121868049776
0.07835456303769503,0.44261857803449756,0.786,0.020785762195421425
0.07742108696622162,0.2842775896002503,0.72,-0.030334961595549916
0.0755716893063095,0.372191059811827,0.761,0.026867202890090803
0.07788295128949917,0.3316612476945697,0.718,0.017215778029410017
0.0790382315149803,0.4735229512664816,0.8300000000000001,-0.05685886964680342
0.07650243562299178,0.44376505203177086,0.796,0.026381117295761997
0.07822062241816012,0.3205687000446198,0.7230000000000001,0.016041195860542656
0.0796214999353386,0.370455401848512,0.774,0.014720911826614749
0.07955654282244407,0.3759632550931773,0.806,0.002920475683914137
0.080108293097824,0.5264262856189448,0.891,0.021530661143534996
0.07790080048880675,0.3391363873404871,0.765,0.007923176857115091
0.07848352017750684,0.27807440143993567,0.77,0.00862425758190402
0.0781613696593864,0.3705719135213901,0.8260000000000001,0.03218249151210225
0.0778284258300751,0.45938735782447493,0.764,0.00883198813581604
0.07946396957701962,0.33081110652402757,0.713,0.04435718315830317
0.07711978716429153,0.39415977122915624,0.774,0.004785325209159487
0.08226511158434281,0.5007892832603442,0.853,-0.0072235918649671054
0.08432588993239636,0.45124791693448296,0.813,-0.029108761223189998
0.0842800498732685,0.37876193134430336,0.764,-0.009241853469972663
0.08309850817281184,0.2914949831653262,0.747,-0.026800569612297643
0.08266808841262072,0.20932326869857754,0.749,-0.01809368270207219
0.08427124871137842,0.3984459945149812,0.83,0.013996431038438095
0.08598723191692109,0.4707207752262579,0.889,0.014675583400871939
0.08444288039158852,0.48692482709617213,0.986,0.012274795780144046
0.08268255902187746,0.2663165276176418,0.762,-0.03175191968173154
0.0836379520986137,0.38219169818433096,0.796,-0.005056704337672616
0.08381571232658289,0.38806139692741626,0.81,-0.011900849108531845
0.08551655227434408,0.39499088899120816,0.794,0.01426775789946117
0.08430120065361243,0.36625210492530247,0.776,-0.008101360331265805
0.08697885681706287,0.4368169699375879,0.781,0.03295619254729883
0.08478583054111621,0.42916152058254164,0.889,0.011075422674318472
0.08516847160004398,0.32932234903109503,0.7869999999999999,-0.016349257289815605
0.08699169910336632,0.4344075193107777,0.784,-0.027817798812732504
0.0869552866420438,0.31706454545866825,0.777,-0.03745364464278734
0.08790080163305893,0.4305452550883522,0.833,-0.02282139431393991
0.08565032244174565,0.4367582235515015,0.752,-0.030117448467532372
0.08544638075644281,0.4784166652004527,0.937,-0.005673283290408991
0.08661301154867697,0.4866350775551669,0.833,0.02169438325508954
0.08760435629686174,0.44478603963890295,0.8280000000000001,0.027452205713132775
0.08819957754159384,0.46588884448935586,0.839,-0.0038691622241387564
0.08605389220297505,0.4931483071694682,0.794,-0.01965259638304796
0.08917826412847892,0.4004849163034381,0.864,0.027678773327654477
0.08561711642539709,0.40527133118073744,0.762,0.006373107715137652
0.08827365730623576,0.3663218356454183,0.777,-0.042270487955738636
0.08883351291927008,0.37747961144764863,0.842,0.010987035766490842
0.08730537730432188,0.3765882524557802,0.8300000000000001,0.003188975548749135
0.0874788557041786,0.4400053155224857,0.879,-0.022332505853708568
0.08891707562606087,0.4406475185056262,0.86,-0.012190096174216696
0.08606533531776527,0.3216750973997744,0.734,-0.015845439055645946
0.08849752380010416,0.5416337738525483,0.896,-0.01966189299264509
0.08784936420382122,0.5764718203420975,1.057,0.007929061400104569
0.08692632195841919,0.46717319750405073,0.792,-0.002625060355187707
0.08674333435306426,0.4483882496477545,0.8939999999999999,-0.039239936875942356
0.08853620513180258,0.44279588888987,0.94,-0.006526114491520126
0.08814084160583206,0.4224696688021856,0.835,-0.006373865853294671
0.0899870048126742,0.4190169476411656,0.725,0.03417455347409985
0.08840501059576603,0.5606854308297908,0.8300000000000001,0.03453532532363604
0.08764679009783032,0.41412200553500567,0.828,0.021976014845176455
0.08951969957125708,0.4983795824051307,0.857,0.01297368578050309
0.08913656021626312,0.4495581260310315,0.839,-0.004074089092758014
0.08819533236169942,0.5139098195706513,0.889,0.024028676745400455
0.08845663938213598,0.4853049243464933,0.8280000000000001,-0.07558284481475543
0.090150743170207,0.6222218558571231,0.903,0.004514667177481804
0.09071041798845723,0.48922652112003195,0.891,-0.0222868710278744
0.08991441460146976,0.4500197297444908,0.886,-0.03897751153847386
0.09103706078046937,0.3637943811755773,0.849,-0.009687920517499149
0.09011333846624066,0.5456540977864184,0.869,0.0194818663201055
0.0920947353718068,0.6279157774848958,0.894,-0.00997092359701556
0.0892083709483904,0.5875521598663269,0.788,0.002476987842796693
0.08972886132503577,0.5150893994807917,0.908,0.01761072382185522
0.09109389338539316,0.4599226935671741,0.796,-0.02871253087492012
0.0918239707351109,0.5836910996720848,0.91,-0.030485776082987883
0.08981583914286778,0.5317754684894611,1.066,-0.00426589212017123
0.09123699259817464,0.431128195266433,0.832,-0.050532595324928056
0.090868854030479,0.5435464893748181,0.869,-0.030890640776849516
0.08962443312887326,0.5004719670763254,0.876,-0.03242094828317009
0.08982404539353243,0.44348126643177377,0.874,0.008680639686501554
0.0914061765491158,0.5832479018112329,0.944,0.005042895201540467
0.09195853451590287,0.4363660434611796,0.808,-0.055031507285771844
0.09039873667146503,0.4795368463431777,0.767,-0.008994872973847436
0.09161855206251215,0.4777315017598136,0.903,-0.03595931056270965
0.09144305642507458,0.5759565479501743,0.849,0.01802561919628087
0.09038385103182842,0.38579748653005597,0.869,0.011195634792718977
0.09101168178153356,0.5073871765370295,0.779,0.015228760892694359
0.09111499109127158,0.5424291215245214,0.9530000000000001,0.019901622624532846
0.09316506452553379,0.561412103932736,0.994,-0.00237570384829689
0.09196030611296717,0.3952584218959845,0.821,-0.006081880442449576
0.09220456198041396,0.7437720823135519,0.991,0.042685242097222596
0.09182987332434704,0.5522061634375062,0.813,-0.08015978041575883
0.09341100455237795,0.46292861560630305,0.917,-0.0029154658573504947
0.09314935818183344,0.6220028360552496,0.8280000000000001,0.020017042014870385
0.09361258209954337,0.5948754628838375,0.925,-0.06288729333709663
0.09453647609520888,0.49523616552967376,0.8200000000000001,-0.035000275727003684
0.09488179632277996,0.454988777756709,0.838,-0.05345524389379354
0.09591115706125186,0.5125515240804921,0.903,0.011268454431677118
0.09453624651051509,0.45070547493995994,0.9450000000000001,-0.021705964717778456
0.09484404113423191,0.5366674792323027,0.872,-0.03152249284794812
0.09559869276613436,0.47044296169394384,0.889,-0.029627292061166842
0.0962706846686077,0.48255849690212615,0.867,-0.016393315206686344
0.09629343885845754,0.48132545057966825,0.8160000000000001,0.0004088472585309386
0.09498840749582946,0.7516350939150938,0.974,0.021384366949019056
0.09552074356479788,0.656931633208981,0.9670000000000001,-0.03897762082896939
0.09492288322509818,0.5199235693062811,0.898,-0.04191453008421361
0.09428204497096067,0.4799663530750524,0.9450000000000001,0.024796066264914894
0.09331646084820391,0.6905280888157441,0.879,-0.041450570969523766
0.09846557957645974,0.6146454224255691,1.045,0.007111249498075259
0.09505307008620237,0.52185644855102,0.867,-0.030030911989772088
0.09558984315937742,0.5466231114749083,0.859,-0.04973847392322561
0.09694473044843,0.7070670369762246,1.03,0.037079662809391734
0.0965114094210498,0.5872489689196825,1.0110000000000001,0.0053478155231173755
0.09612524026709245,0.5578462766349963,0.8320000000000001,-0.028979627748506476
0.09615338622035433,0.5648243843398308,0.96,0.006108309191857665
0.09568015540681293,0.5440465424476613,0.882,-0.02091460589588695
0.09588543375429867,0.5680300448067963,0.883,-0.02751609160325237
0.09359121892445693,0.5776137206627063,0.815,0.045618106343230214
0.0978013926401038,0.6776469967540244,1.077,-0.028434018929221757
0.09710681060572232,0.6504368874900792,0.9299999999999999,0.0594857146617607
0.09409151883148462,0.597830253496999,0.871,0.006016173315579366
0.09633701373222939,0.5476513363534399,0.996,0.02761077057119004
0.09589212714726962,0.6816542557597804,0.9590000000000001,-0.00718507226158061
0.09741922811159702,0.5794547587061274,1.04,-0.04887781781969184
0.09765945669735152,0.6138368980938771,0.896,-0.02687017678813254
0.09483689122646313,0.651732628079011,0.954,0.033221311672926336
0.09751085676733642,0.5211546493244872,0.8939999999999999,-0.022262625193820062
0.09844802225508394,0.5391143920899375,0.867,-0.01510447995543771
0.09941949426467503,0.6729759536588338,0.871,-0.021232280850449422
0.09837946999850884,0.5525116797825755,0.915,0.03305206322718143
0.09805131488951334,0.6556898929154347,0.8089999999999999,-0.031636309129198195
0.09792751075811766,0.6115755984681224,0.876,4.218583864124979e-06
0.09727314629554436,0.5729173065359405,0.877,-0.03624989588809651
0.09838645353035777,0.5407447483805452,0.855,-0.02703570418946128
0.10379379699636138,1.0585291699680255,0.984,0.02224372591290262
0.10638649114453806,0.8598868216339213,0.996,-0.05815492315318606
0.10502789459271344,0.8599062471455503,0.9550000000000001,-0.03600802692905791
0.10535479352896691,0.8350103772760362,0.9490000000000001,-0.04559631149244454
0.1062761847330165,0.8995088299729606,1.0470000000000002,-0.04214481385786901
0.10429216187852698,0.781076496996437,0.892,-0.04050410665549377
0.1058579707010176,0.9329644597348055,0.999,-0.021961131971142363
0.10620989914212917,0.762292215275973,0.942,-0.018682211727978855
0.10301590204535778,1.0358414179009854,1.02,-0.00555025271224901
0.10596938126470777,0.7450972867487455,0.986,-0.050523961392336884
0.10595938103673265,0.8549311432066542,1.057,-0.022825288393005346
0.10464030419355035,0.9508549157327404,1.0230000000000001,-0.06484152338675503
0.10564207193765773,0.8956928609533841,0.969,-0.0228655300620715
0.10435954367219488,0.7821187671581318,0.9570000000000001,-0.037085051559345945
0.10662787171909487,0.7683447818777145,0.964,-0.037408254346181675
0.10662177420384168,0.7659497176972057,0.969,-0.014486499558498987
0.10470268546579882,0.7874671091869452,1.216,-0.03878850516829968
0.10421010318327466,0.8921494235250269,0.9570000000000001,0.030039413263141378
0.10612328036187736,0.8154883567032956,1.006,-0.05855511296844552
0.10685637013248496,0.9264702973389842,1.0110000000000001,-0.02436724779110092
0.10484058257137954,0.7777840638038409,1.045,-0.04778707039009373
0.10359935976515491,0.8181278801353171,0.899,0.007699755035228263
0.1061608500070471,0.6435017100343892,1.0250000000000001,-0.04607693349702007
0.10631852845194717,0.7751768259453478,0.9570000000000001,-0.06890340240888039
0.10491263548297876,0.7599653523038579,0.921,-0.0597121263092332
0.1029637437136551,0.7349785490431682,0.957,-0.0024289915681306768
0.10200354165305059,0.9059180314983255,1.104,-0.017909584496758866
0.10489127136513195,0.7658650384721595,0.903,-0.03258292063677385
0.10283863459626931,0.8061671416948877,0.977,-0.021343242746760253
0.104138791478608,0.767830926828001,1.0670000000000002,-0.0453269903742746
0.10527105383433104,0.8046930891839184,1.052,-0.021497056076758052
0.10531576914436293,0.837958133801413,0.9650000000000001,-0.005412375135726883
0.10321447893638458,0.7881606825279626,0.877,0.004344458043396422
0.10400314819265989,0.7661913843761754,0.9470000000000001,-0.029370179041903068
0.10480054064895132,0.8518725408416485,0.969,-0.04639035849550171
0.10488916094613579,0.801608419509964,1.03,-0.005934172869176062
0.10448049403028538,0.888052754170896,1.057,-0.011295573128969567
0.10532482726442635,0.82448840101971,1.05,-0.05358425225608357
0.10710761691664371,0.9264552158381938,1.07,-0.034824359514576284
0.10712431104832426,1.0505291217189656,0.997,0.0012978364661584561
0.10520757314597474,0.8793067368177367,1.065,-0.030385121620210617
0.1051648280769437,0.8326009069336702,0.927,-0.0305156706656396
0.10574962299541249,0.861036052574427,0.9450000000000001,-0.03352692871299019
0.10543929148781836,0.9545136527384219,1.145,-0.08486310990738144
0.10669288280028043,0.9490274586743093,0.944,-0.021961951646691773
0.10714596999756337,0.9330134615333097,1.028,-0.023711747289743637
0.1082455801187022,1.0429418547249654,1.008,-0.05917832364640495
0.1066530244622867,1.1183743731296083,1.054,-0.023202484248741693
0.10575230009134258,0.9844105836345958,0.977,-0.017610709141519052
0.10728003431076423,1.0690860773358137,1.074,-0.05350630909393613
0.1092699857470305,1.1382513109899266,1.028,-0.053418676012301956
0.10650088073652841,0.9495395392054915,0.984,-0.043049028017232566
0.10979059235618448,1.0147120981586903,1.0979999999999999,-0.021492862328240884
0.11276782356350593,1.0781427077767232,1.092,0.010692952965000219
0.12028870746886945,1.3465853356884274,1.169,-0.008206489091962652
0.16689628653443545,2.3899486964238736,1.584,-0.13497993812221945
0.1717619405135619,2.385963138816231,1.75,-0.09729404116025138
0.1737544359258383,2.6277418580638514,1.782,-0.04025781782255489
0.17177918437224501,2.619835564565922,1.76,-0.14177004517072764
0.16911726137713776,2.508039128205911,1.6669999999999998,-0.11685003646639242
0.1736918046931925,2.507311701072103,1.6949999999999998,-0.015042104944590578
0.16859953520542212,2.468160828379805,1.643,-0.12751977046929225
0.16686560557006835,2.687473540284625,1.662,-0.0789165835901393
0.17252337180324112,2.222416729050244,1.526,-0.09168992633225394
0.16982476952361808,2.5484724704412347,1.722,-0.018110490803440436
0.1688369467847881,2.249619206863973,1.641,-0.03884392931378853
0.16849347762436717,2.2962846226171463,1.569,-0.05480114094089689
0.16950951531182548,2.236903617851569,1.492,-0.10022116431482599
0.16993603015753642,2.385052098682162,1.699,-0.10500764480582106
0.16509543064755947,2.7599757678058046,1.601,-0.08652328841130161
0.1655270049130013,2.51078103913584,1.592,-0.10885175221734253
0.16503688256696403,2.3744789542971656,1.623,-0.12874313449949498
0.16810142507227036,2.3714839632363143,1.499,-0.09562683039987031
0.16409903551523772,2.5167965315732292,1.619,-0.11030212931889478
0.16516423703487537,2.3430157717228868,1.563,-0.09968509411899075
0.16412790006005987,2.5792370392219395,1.553,-0.09652654637888351
0.1638367454217479,2.5327965967714716,1.5750000000000002,-0.12136556322221422
0.16321589900343655,2.6251046733413244,1.553,-0.12755461596650333
0.16847889623499585,2.3993170851789802,1.634,-0.10012275967201814
0.16697350674021613,2.3053471020609484,1.662,-0.10277930902988897
0.16563809588555933,2.662004836053092,1.611,-0.06898887963457338
0.16415866735084764,2.449071480634581,1.631,-0.05991510655564942
0.16524972475984076,2.3496086692933744,1.682,-0.07834785549208087
0.16630584896626646,2.5562534261703194,1.704,-0.050674961492964965
0.1575511747218979,2.757837907080085,1.613,-0.10128301051546493
0.16212426031057164,2.5407402689304712,1.57,-0.07638589139734323
0.1558261737820283,2.46498066165971,1.526,-0.08741157565823793
0.15678997088686228,2.3987033735605676,1.604,-0.08236065782798214
0.15417651476498656,2.3818682207922164,1.538,-0.05084349306933953
0.15502766606671775,2.386599763607027,1.552,-0.07975494282638088
0.15479955490008887,2.327105347581628,1.545,-0.04515016967453684
0.1450686467016887,2.26123531877003,1.472,-0.18093913722058896
0.14251295959436022,2.399448569135596,1.446,-0.08435391152030722
0.14808891668890603,2.1593087071614088,1.4500000000000002,-0.0547683334006555
0.1452710145754522,2.205290738277462,1.557,-0.16540568358225796
0.1439164398197462,2.0279362962567413,1.428,-0.0942870865313803
0.13972712158296033,2.3435063612543576,1.3900000000000001,-0.10367357294268444
0.13942111694991724,1.9873835565149376,1.377,-0.1211475833837707
0.1397635746076544,2.072451250823515,1.375,-0.16083703744120584
0.14242094915360065,2.000610245854107,1.443,-0.07640178197084918
0.13856824279089436,2.2260007849082273,1.491,-0.1446712248662307
0.14059532065276256,2.089211856633855,1.4249999999999998,-0.1316809966344466
0.1344781462772739,2.515220692159634,1.433,-0.06837304851261948
0.14053554724361556,2.0302124304922984,1.367,-0.045320322295297547
0.1395541734739036,2.175739666773458,1.4409999999999998,-0.09140749744398063
0.13509444305715124,2.223813709131562,1.353,-0.0877291526027167
0.135658014414925,2.1128744124830856,1.487,-0.1734000906445703
0.13497136089451994,2.2546410521326736,1.484,-0.10347626720326093
0.13189689984036773,2.2805364312324974,1.459,-0.1824722775780556
0.12851723194284104,1.946243322827339,1.3210000000000002,-0.1313780762172968
0.12589233138504702,1.998323593241631,1.264,-0.10751985714176607
0.12576345778664455,1.9100190256431029,1.3519999999999999,-0.1225319256716147
0.12436039114109293,2.081025081578109,1.45,-0.13353655071243578
0.12274867278273063,1.8506896762328866,1.3210000000000002,-0.07869443976687156
0.12051210248644377,1.8370808344243121,1.565,-0.07788530365134211
0.1166632473457258,1.4954431175997502,1.276,-0.11931342268298066
0.11792317642053819,1.7742718033580802,1.448,-0.10916709403248799
0.11285861527156722,1.4252491220698804,1.206,-0.07586173533162265
0.11249116241329249,1.5529669477773043,1.162,-0.16299160468191287
0.11132827171042965,1.3315768216817174,1.175,-0.10001594754888488
0.1111174328659493,1.3873173209212863,1.1989999999999998,-0.16419515447300084
0.11086750498730173,1.6100288340414615,1.213,-0.18890400477691469
0.11017193970711474,1.3695843103358332,1.224,-0.1317423183220721
0.11003507652747033,1.2744723089655716,1.096,-0.15479758567764001
0.1070069605194418,1.2226722115552695,1.101,-0.1516076561422058
0.1072848457833893,1.0738601123029525,1.028,-0.15021976874710816
0.10781778904599011,1.2337454208669252,1.306,-0.13989038296716233
0.10573701784786335,1.153461954493464,1.087,-0.11335051621995888
0.10385260668859317,0.9437626729182176,1.169,-0.14031952027503986
0.10678984226112637,1.1760824616639525,1.218,-0.12763729784165118
0.1052975265226913,0.8804305397069774,1.0430000000000001,-0.1384069149547524
0.10424662858007687,1.0337229619269293,1.009,-0.09989271564759178
0.10346354326600385,1.0008925414701384,1.005,-0.12434250394018048
0.10303147274012928,0.9089595537940993,1.042,-0.08752408077391764
0.09932441224184264,0.7722742104765588,1.0150000000000001,-0.11871840670726168
0.10277105523892355,0.9273599159890513,1.03,-0.0743633464634356
0.10151048547864094,0.9672530341002665,1.3079999999999998,-0.11115552029310105
0.10050111138028213,0.6656700407210692,0.966,-0.12078054706206236
0.09937990578496302,0.7492883433609818,0.871,-0.11017565143450554
0.10260710653042934,0.8227182307612142,1.021,-0.06995199074410709
0.10001234542935812,0.6531682393752098,0.918,-0.1563511373776492
0.10276615596829532,0.6416007424119714,0.992,-0.06649621338019894
0.10079244075465804,0.6889882544454977,0.952,-0.05381105836129127
0.10071724420996633,0.8698785616280142,0.981,-0.04304144520512491
0.10212575566772138,0.8126987608469922,1.0670000000000002,-0.06798227341826528
0.1027555945291119,0.7648522205464707,1.1280000000000001,-0.06600698414197802
0.10324720860141631,0.831036873854631,0.9690000000000001,-0.07617494097857967
0.10473901018200549,0.8678155426467002,1.0250000000000001,-0.047416360407730646
0.10546040777193058,1.040542358713652,1.048,-0.004060912691759949
0.10417618977302347,0.9784521946730997,1.084,-0.03323103677313457
0.10512936366909462,0.8682347333715397,1.072,-0.007914843278749731
0.10303119336706057,0.9841217553292885,1.125,-0.010640058877359871
0.10615366979680035,0.9651605101935341,1.079,-0.009901835832221319
0.10578920644929649,0.8527960182725858,1.03,-0.028721391094743
0.10624512879458581,1.0622048878515784,1.021,-0.01629652735245218
0.10636952169904862,0.9437848507192914,1.013,0.023696749371096844
0.10593802474980654,1.0371035222071328,1.0619999999999998,0.041962989891836194
0.1089140454078783,1.0077068474045818,1.126,0.04310905379303245
0.1074263562701648,0.907783306322616,1.045,0.026898858905611597
0.10872704274567,1.0613031616076043,1.094,0.08067374781461374
0.1102030913263808,1.0311089752787002,1.052,0.047603126952515826
0.10984870721388805,0.9169519991882567,1.1280000000000001,-0.01842725396464408
0.10855998823195347,0.8940783735861797,0.9670000000000001,-0.003635936097120662
0.10971438572742807,0.8491577144284199,0.981,-0.006497015187994287
0.11021514449553597,0.9068655570690551,1.013,0.032006644970355554
0.10842924185053242,1.0132164290253645,1.17,0.00732024194582397
0.10878737571627682,0.832879097363981,1.0030000000000001,-0.03151961686457739
0.10945516459555768,0.8231602798627131,0.976,0.021225338649952564
0.11022510370295927,0.8278251510567718,1.0230000000000001,0.008109715646360031
0.11007236278388924,0.9093675162758359,1.142,-0.008161160540530824
0.11049097592889091,0.8805146345458263,1.1179999999999999,0.00496212071206547
0.11108235613161074,0.9108341585129689,1.128,0.006291830059678425
0.11181097024177122,0.7826017423242178,1.018,-0.03306840892335057
0.11377855346468255,1.0530577911013372,1.275,0.07035327636011685
0.11121312854576791,1.004246892276277,1.162,-0.053256316135914486
0.11279849657720675,0.9871710975558337,1.091,0.044371431537789864
0.13760685088379956,1.4347239113785095,1.27,0.011724340206559424
0.13716050862749496,1.4283782385626402,1.3199999999999998,-0.0752903961382784
0.13582555879463556,1.526033326725111,1.428,0.008240143604304192
0.14128292273948928,1.3186391662809234,1.338,-0.06117649235374959
0.1392439846307889,1.6548803386845394,1.37,-0.03807723632182042
0.14149214397499468,1.3532544021028956,1.292,-0.004010476778414351
0.1454615141527455,1.4386361950716484,1.5070000000000001,-0.03334463389288685
0.14226609709559232,1.4864474321560541,1.304,-0.052912811945126766
0.14848516833288014,1.621963343802082,1.3639999999999999,-0.09141863890396598
0.14734120640036724,1.7908826278942165,1.3940000000000001,-0.029543876381156863
0.1502073183189238,1.6051862247538837,1.391,-0.02676941838240247
0.1523604708772505,1.8120062480535166,1.44,-0.03303387139286527
0.15797473112440522,1.7405612283734522,1.5550000000000002,-0.03160567874979951
0.1564260849997831,2.0437957493316805,1.56,-0.06023607568506899
0.15855086181175426,1.7229279768259573,1.514,-0.05049662488855489
0.16185369038067607,1.6787726634016416,1.4140000000000001,-0.060760454993142164
0.16324842971583983,2.015574023814369,1.584,-0.039252101488976836
0.16117788570347902,1.7982985135627825,1.673,-0.059566430300703306
0.16386026151185765,1.939728094187526,1.4969999999999999,-0.052751251603751305
0.1641407356615524,1.7157656168539202,1.487,-0.07859086601659562
0.16522868178726188,1.9835988531006405,1.5350000000000001,-0.0734290348484154
0.16665703036921176,2.0716697030842974,1.724,-0.03787254339202753
0.1676587770662298,2.182797878586589,1.604,-0.05120165690074913
0.16649171030297388,2.2474936969184105,1.682,-0.01854646166388199
0.16421813585161088,2.0495516083694723,1.572,-0.07263243082147182
0.1702835500051128,1.7646920360508087,1.516,-0.08757956897281922
0.1736250683382695,1.9494268581178105,1.694,-0.028581809362736663
0.17298654888097514,1.8545604910455502,1.499,-0.09797194493658304
0.173294136130417,1.9509461370828323,1.665,-0.09410014106736488
0.1684884876155768,1.9241748958478642,1.591,-0.0995589811901196
0.16292540036465886,1.8549342732008274,1.48,-0.08996250220827723
0.16105745377960237,1.8677091979007807,1.404,-0.11142088367689172
0.1632516828791992,1.8863280158958942,1.509,-0.1451100287242592
0.16558045303048682,2.0430306658271924,1.506,-0.1021927338639178
